date,product_id,units_sold,lead_time,discount_numeric,Promotion_Flag,seasonality,holiday
,P00015,199,3,0.1,1,Winter,0
,P00015,285,3,0,0,Winter,0
,P00015,180,2,0.15,1,Winter,0
,P00015,208,4,0,0,Winter,0
,P00015,28,6,0.15,1,Winter,0
,P00015,245,4,0.05,1,Winter,0
,P00015,88,1,0.1,1,Winter,0
,P00015,195,3,0.05,1,Winter,0
,P00015,67,7,0.05,1,Winter,0
,P00015,97,5,0,0,Winter,0
,P00015,264,5,0.05,1,Winter,0
,P00015,377,4,0.1,1,Winter,0
,P00015,328,4,0.05,1,Winter,0
,P00015,361,4,0,0,Winter,0
,P00015,27,6,0.15,1,Winter,0
,P00015,279,6,0.1,1,Winter,0
,P00015,402,2,0.05,1,Winter,0
,P00015,127,3,0.15,1,Winter,0
,P00015,383,1,0,0,Winter,0
,P00015,270,5,0.05,1,Winter,0
,P00015,106,2,0.15,1,Winter,0
,P00015,439,2,0,0,Winter,0
,P00015,128,2,0,0,Winter,0
,P00015,126,1,0.15,1,Winter,0
,P00015,289,3,0.15,1,Winter,0
,P00015,230,1,0,0,Winter,0
,P00015,403,3,0.05,1,Winter,0
,P00015,416,4,0.05,1,Winter,0
,P00015,420,1,0.1,1,Winter,0
,P00015,461,5,0.05,1,Winter,0
,P00015,433,4,0.15,1,Winter,0
,P00015,423,5,0.05,1,Winter,0
,P00015,227,6,0.05,1,Winter,0
,P00015,245,3,0.15,1,Winter,0
,P00015,327,1,0.1,1,Winter,0
,P00015,459,3,0,0,Winter,0
,P00015,157,4,0.15,1,Winter,0
,P00015,236,2,0.15,1,Winter,0
,P00015,106,7,0.1,1,Winter,0
,P00015,479,6,0.1,1,Winter,0
,P00015,17,5,0.05,1,Winter,0
,P00015,275,1,0.05,1,Winter,0
,P00015,398,1,0,0,Winter,0
,P00015,367,4,0.15,1,Winter,0
,P00015,279,1,0.15,1,Winter,0
,P00015,210,4,0,0,Winter,0
,P00015,186,1,0,0,Winter,0
,P00015,335,6,0.05,1,Winter,0
,P00015,431,1,0.1,1,Winter,0
,P00015,122,1,0,0,Winter,0
,P00015,251,2,0.15,1,Winter,0
,P00015,192,6,0.05,1,Winter,0
,P00015,424,3,0.05,1,Winter,0
,P00015,113,2,0.1,1,Winter,0
,P00015,375,3,0,0,Winter,0
,P00015,91,3,0.15,1,Winter,0
,P00015,448,7,0.15,1,Winter,0
,P00015,40,4,0.05,1,Winter,0
,P00015,202,2,0,0,Winter,0
,P00015,173,2,0,0,Winter,0
,P00015,285,2,0,0,Winter,0
,P00015,294,4,0.15,1,Winter,0
,P00015,15,6,0.1,1,Winter,0
,P00015,426,2,0.15,1,Winter,0
,P00015,343,5,0.15,1,Winter,0
,P00015,246,5,0.1,1,Winter,0
,P00015,308,6,0.1,1,Winter,0
,P00015,139,6,0.15,1,Winter,0
,P00015,183,5,0.1,1,Winter,0
,P00015,64,6,0.15,1,Winter,0
,P00015,108,3,0,0,Winter,0
,P00015,376,3,0.05,1,Winter,0
,P00015,78,3,0.05,1,Winter,0
,P00015,186,5,0,0,Winter,0
,P00015,34,5,0,0,Winter,0
,P00015,146,4,0,0,Winter,0
,P00015,100,3,0.15,1,Winter,0
,P00015,319,2,0.05,1,Winter,0
,P00015,116,3,0.1,1,Winter,0
,P00015,78,3,0.15,1,Winter,0
,P00015,210,1,0.05,1,Winter,0
,P00015,344,2,0.1,1,Winter,0
,P00015,408,6,0.15,1,Winter,0
,P00015,382,6,0,0,Winter,0
,P00015,445,2,0,0,Winter,0
,P00015,370,3,0.1,1,Winter,0
,P00015,347,1,0.1,1,Winter,0
,P00015,321,1,0,0,Winter,0
,P00015,362,4,0,0,Winter,0
,P00015,112,6,0.05,1,Winter,0
,P00015,141,1,0,0,Winter,0
,P00015,257,6,0.1,1,Winter,0
,P00015,43,3,0.05,1,Winter,0
,P00015,98,4,0.1,1,Winter,0
,P00015,275,3,0.15,1,Winter,0
,P00015,102,1,0.05,1,Winter,0
,P00015,461,1,0,0,Winter,0
,P00015,347,4,0,0,Winter,0
,P00015,275,4,0.1,1,Winter,0
,P00015,176,1,0.1,1,Winter,0
,P00015,192,2,0.15,1,Winter,0
,P00015,300,7,0.15,1,Winter,0
,P00015,351,5,0.05,1,Winter,0
,P00015,317,1,0.05,1,Winter,0
,P00015,101,4,0,0,Winter,0
,P00015,44,5,0.05,1,Winter,0
,P00015,496,2,0,0,Winter,0
,P00015,402,2,0.15,1,Winter,0
,P00015,12,6,0.1,1,Winter,0
,P00015,250,3,0.15,1,Winter,0
,P00015,182,6,0.1,1,Winter,0
,P00015,308,3,0.05,1,Winter,0
,P00015,10,1,0,0,Winter,0
,P00015,487,1,0.05,1,Winter,0
,P00015,87,2,0.05,1,Winter,0
,P00015,197,3,0.05,1,Winter,0
,P00015,440,3,0,0,Winter,0
,P00015,59,2,0.15,1,Winter,0
,P00015,362,5,0.15,1,Winter,0
,P00015,193,4,0.05,1,Winter,0
,P00015,23,4,0.05,1,Winter,0
,P00015,246,3,0.05,1,Winter,0
,P00015,372,2,0.1,1,Winter,0
,P00015,182,3,0.1,1,Winter,0
,P00015,255,5,0.15,1,Winter,0
,P00015,232,2,0.1,1,Winter,0
,P00015,101,6,0.15,1,Winter,0
,P00015,302,2,0.15,1,Winter,0
,P00015,489,3,0.15,1,Winter,0
,P00015,404,5,0.1,1,Winter,0
,P00015,478,1,0,0,Winter,0
,P00015,114,3,0.15,1,Winter,0
,P00015,436,2,0.15,1,Winter,0
,P00015,428,3,0,0,Winter,0
,P00015,78,5,0.05,1,Winter,0
,P00015,98,2,0.05,1,Winter,0
,P00015,325,5,0.05,1,Winter,0
,P00015,243,3,0.05,1,Winter,0
,P00015,467,4,0.05,1,Winter,0
,P00015,76,1,0.1,1,Winter,0
,P00015,470,1,0.05,1,Winter,0
01-01-2024,P00016,69,15,0.05,1,Summer,0
12-01-2024,P00016,273,9,0.1,1,Summer,0
02-02-2024,P00016,31,10,0.15,1,Summer,0
07-02-2024,P00016,76,11,0.15,1,Summer,0
08-02-2024,P00016,472,11,0.05,1,Summer,0
01-03-2024,P00016,60,10,0.1,1,Summer,0
02-03-2024,P00016,410,12,0.05,1,Summer,0
05-03-2024,P00016,125,17,0.1,1,Summer,0
06-03-2024,P00016,101,10,0,0,Summer,0
07-03-2024,P00016,205,10,0,0,Summer,0
08-03-2024,P00016,359,16,0.1,1,Summer,1
09-03-2024,P00016,74,9,0.15,1,Summer,0
11-03-2024,P00016,215,8,0.15,1,Summer,0
02-04-2024,P00016,120,8,0.1,1,Summer,0
06-04-2024,P00016,458,10,0,0,Summer,0
09-04-2024,P00016,308,15,0.1,1,Summer,0
12-04-2024,P00016,82,15,0.1,1,Summer,0
03-05-2024,P00016,100,13,0.1,1,Summer,0
04-05-2024,P00016,129,7,0,0,Summer,0
05-05-2024,P00016,162,16,0.05,1,Summer,0
06-05-2024,P00016,61,12,0.1,1,Summer,0
09-05-2024,P00016,430,5,0.1,1,Summer,0
11-05-2024,P00016,220,6,0.15,1,Summer,0
01-06-2024,P00016,208,10,0.1,1,Summer,0
02-06-2024,P00016,344,13,0.15,1,Summer,0
03-06-2024,P00016,414,10,0.1,1,Summer,0
06-06-2024,P00016,320,13,0.15,1,Summer,0
06-07-2024,P00016,487,13,0,0,Summer,0
07-07-2024,P00016,34,13,0.15,1,Summer,0
08-07-2024,P00016,276,9,0.15,1,Summer,0
09-07-2024,P00016,251,9,0.05,1,Summer,0
12-07-2024,P00016,264,10,0,0,Summer,0
01-08-2024,P00016,25,10,0,0,Summer,0
02-08-2024,P00016,196,12,0,0,Summer,0
11-08-2024,P00016,21,16,0.1,1,Summer,0
12-08-2024,P00016,470,7,0.1,1,Summer,0
03-09-2024,P00016,272,7,0,0,Summer,0
06-09-2024,P00016,303,14,0.05,1,Summer,0
10-09-2024,P00016,356,12,0,0,Summer,0
11-09-2024,P00016,263,15,0.1,1,Summer,0
12-09-2024,P00016,119,10,0.1,1,Summer,0
02-10-2024,P00016,233,8,0,0,Summer,1
03-10-2024,P00016,209,11,0.05,1,Summer,0
04-10-2024,P00016,392,9,0.05,1,Summer,0
06-10-2024,P00016,371,9,0,0,Summer,0
07-10-2024,P00016,384,8,0.05,1,Summer,0
09-10-2024,P00016,402,13,0.15,1,Summer,0
11-10-2024,P00016,305,12,0.15,1,Summer,0
02-11-2024,P00016,475,6,0,0,Summer,0
04-11-2024,P00016,424,12,0.05,1,Summer,0
05-11-2024,P00016,140,9,0.15,1,Summer,0
09-11-2024,P00016,306,10,0,0,Summer,0
10-11-2024,P00016,193,7,0,0,Summer,0
12-11-2024,P00016,46,8,0.1,1,Summer,0
01-12-2024,P00016,493,6,0.05,1,Summer,0
02-12-2024,P00016,207,13,0,0,Summer,0
03-12-2024,P00016,465,12,0.05,1,Summer,0
04-12-2024,P00016,245,16,0.05,1,Summer,0
05-12-2024,P00016,231,12,0.1,1,Summer,0
09-12-2024,P00016,241,13,0,0,Summer,0
05-01-2025,P00016,223,9,0.1,1,Summer,0
10-01-2025,P00016,80,14,0.15,1,Summer,0
05-02-2025,P00016,194,9,0.05,1,Summer,0
07-02-2025,P00016,140,17,0,0,Summer,0
09-02-2025,P00016,83,5,0.05,1,Summer,0
10-02-2025,P00016,372,11,0,0,Summer,0
05-03-2025,P00016,411,13,0.1,1,Summer,0
01-04-2025,P00016,438,9,0,0,Summer,0
06-04-2025,P00016,315,8,0,0,Summer,0
08-04-2025,P00016,73,7,0.15,1,Summer,0
04-05-2025,P00016,161,15,0,0,Summer,0
05-05-2025,P00016,153,9,0,0,Summer,0
07-05-2025,P00016,376,14,0.05,1,Summer,0
03-06-2025,P00016,176,11,0.15,1,Summer,0
06-06-2025,P00016,212,12,0,0,Summer,0
09-06-2025,P00016,376,10,0.1,1,Summer,0
05-07-2025,P00016,209,16,0.15,1,Summer,0
07-07-2025,P00016,282,8,0,0,Summer,0
08-07-2025,P00016,60,11,0,0,Summer,0
10-07-2025,P00016,38,13,0.05,1,Summer,0
03-08-2025,P00016,259,11,0.15,1,Summer,0
06-08-2025,P00016,353,8,0.15,1,Summer,0
10-08-2025,P00016,420,11,0,0,Summer,0
05-09-2025,P00016,170,12,0.1,1,Summer,1
06-09-2025,P00016,424,15,0.15,1,Summer,0
08-09-2025,P00016,493,8,0.15,1,Summer,0
09-09-2025,P00016,222,7,0.15,1,Summer,0
03-10-2025,P00016,490,16,0.1,1,Summer,0
04-10-2025,P00016,237,12,0.15,1,Summer,0
05-10-2025,P00016,327,12,0,0,Summer,0
08-10-2025,P00016,212,8,0,0,Summer,0
09-10-2025,P00016,211,14,0.05,1,Summer,0
06-11-2025,P00016,353,10,0,0,Summer,0
09-11-2025,P00016,276,8,0.15,1,Summer,0
02-12-2025,P00016,468,16,0.1,1,Summer,0
04-12-2025,P00016,82,6,0,0,Summer,0
07-12-2025,P00016,358,9,0,0,Summer,0
08-12-2025,P00016,493,8,0.05,1,Summer,0
09-12-2025,P00016,18,7,0,0,Summer,0
10-12-2025,P00016,446,10,0,0,Summer,0
,P00016,29,12,0.05,1,Summer,0
,P00016,356,15,0.05,1,Summer,0
,P00016,22,7,0.1,1,Summer,0
,P00016,259,9,0.1,1,Summer,0
,P00016,300,16,0.05,1,Summer,0
,P00016,304,10,0,0,Summer,0
,P00016,474,15,0,0,Summer,0
,P00016,156,11,0.05,1,Summer,0
,P00016,498,9,0,0,Summer,0
,P00016,109,14,0.15,1,Summer,0
,P00016,494,8,0.15,1,Summer,0
,P00016,332,13,0.1,1,Summer,0
,P00016,263,13,0.1,1,Summer,0
,P00016,416,11,0.1,1,Summer,0
,P00016,16,7,0,0,Summer,0
,P00016,148,8,0.05,1,Summer,0
,P00016,135,14,0.15,1,Summer,0
,P00016,322,10,0,0,Summer,0
,P00016,29,15,0.15,1,Summer,0
,P00016,416,11,0.1,1,Summer,0
,P00016,367,14,0.15,1,Summer,0
,P00016,161,17,0.05,1,Summer,0
,P00016,423,10,0.1,1,Summer,0
,P00016,309,11,0.1,1,Summer,0
,P00016,19,9,0.05,1,Summer,0
,P00016,296,6,0.1,1,Summer,0
,P00016,79,9,0,0,Summer,0
,P00016,37,9,0,0,Summer,0
,P00016,354,13,0.05,1,Summer,0
,P00016,120,14,0.05,1,Summer,0
,P00016,56,15,0.1,1,Summer,0
,P00016,421,15,0.15,1,Summer,0
,P00016,245,6,0,0,Summer,0
,P00016,390,11,0.1,1,Summer,0
,P00016,295,7,0.05,1,Summer,0
,P00016,285,11,0.15,1,Summer,0
,P00016,72,7,0.05,1,Summer,0
,P00016,236,14,0.1,1,Summer,0
,P00016,367,7,0,0,Summer,0
,P00016,122,6,0.1,1,Summer,0
,P00016,231,10,0.15,1,Summer,0
,P00016,42,12,0.1,1,Summer,0
,P00016,442,6,0.1,1,Summer,0
,P00016,463,15,0.05,1,Summer,0
,P00016,260,8,0.15,1,Summer,0
,P00016,34,14,0.05,1,Summer,0
,P00016,301,12,0,0,Summer,0
,P00016,27,10,0.1,1,Summer,0
,P00016,279,14,0.15,1,Summer,0
,P00016,440,5,0,0,Summer,0
,P00016,299,13,0,0,Summer,0
,P00016,89,14,0.1,1,Summer,0
,P00016,126,8,0.15,1,Summer,0
,P00016,447,10,0.15,1,Summer,0
,P00016,273,12,0,0,Summer,0
,P00016,410,6,0,0,Summer,0
,P00016,201,13,0.15,1,Summer,0
,P00016,117,11,0.1,1,Summer,0
,P00016,16,14,0,0,Summer,0
,P00016,94,15,0.1,1,Summer,0
,P00016,160,9,0,0,Summer,0
,P00016,258,15,0.1,1,Summer,0
,P00016,375,14,0.15,1,Summer,0
,P00016,454,10,0,0,Summer,0
,P00016,272,14,0.05,1,Summer,0
,P00016,276,14,0.15,1,Summer,0
,P00016,83,7,0.1,1,Summer,0
,P00016,99,8,0.15,1,Summer,0
,P00016,450,5,0.05,1,Summer,0
,P00016,225,11,0.05,1,Summer,0
,P00016,320,11,0,0,Summer,0
,P00016,60,10,0,0,Summer,0
,P00016,403,8,0,0,Summer,0
,P00016,467,11,0.05,1,Summer,0
,P00016,349,10,0.1,1,Summer,0
,P00016,266,17,0.15,1,Summer,0
,P00016,374,11,0.1,1,Summer,0
,P00016,50,6,0.15,1,Summer,0
,P00016,458,7,0.1,1,Summer,0
,P00016,315,12,0,0,Summer,0
,P00016,371,10,0.15,1,Summer,0
,P00016,57,13,0,0,Summer,0
,P00016,307,13,0,0,Summer,0
,P00016,317,8,0,0,Summer,0
,P00016,391,15,0.1,1,Summer,0
,P00016,41,13,0.05,1,Summer,0
,P00016,285,14,0.1,1,Summer,0
,P00016,75,10,0.05,1,Summer,0
,P00016,461,5,0.1,1,Summer,0
,P00016,184,8,0.1,1,Summer,0
,P00016,17,11,0,0,Summer,0
,P00016,216,15,0.05,1,Summer,0
,P00016,326,6,0,0,Summer,0
,P00016,192,6,0.1,1,Summer,0
,P00016,301,7,0,0,Summer,0
,P00016,125,11,0.15,1,Summer,0
,P00016,393,15,0.1,1,Summer,0
,P00016,312,13,0.1,1,Summer,0
,P00016,153,11,0.15,1,Summer,0
,P00016,500,10,0.15,1,Summer,0
,P00016,349,14,0.1,1,Summer,0
,P00016,361,8,0.1,1,Summer,0
,P00016,74,9,0.1,1,Summer,0
,P00016,10,13,0.15,1,Summer,0
,P00016,392,8,0.1,1,Summer,0
,P00016,226,7,0.15,1,Summer,0
,P00016,261,8,0.1,1,Summer,0
,P00016,409,8,0,0,Summer,0
,P00016,231,15,0.15,1,Summer,0
,P00016,367,14,0.15,1,Summer,0
,P00016,136,9,0.1,1,Summer,0
,P00016,99,14,0.15,1,Summer,0
,P00016,220,12,0.1,1,Summer,0
,P00016,371,11,0.1,1,Summer,0
,P00016,236,8,0.05,1,Summer,0
,P00016,305,13,0.05,1,Summer,0
,P00016,33,9,0.15,1,Summer,0
,P00016,340,12,0,0,Summer,0
,P00016,307,12,0.05,1,Summer,0
,P00016,352,10,0.15,1,Summer,0
,P00016,90,14,0.15,1,Summer,0
,P00016,59,9,0.15,1,Summer,0
,P00016,307,9,0.15,1,Summer,0
,P00016,309,10,0.05,1,Summer,0
,P00016,404,8,0.15,1,Summer,0
,P00016,325,14,0,0,Summer,0
,P00016,307,12,0.1,1,Summer,0
,P00016,414,14,0.1,1,Summer,0
,P00016,310,6,0.1,1,Summer,0
,P00016,134,9,0,0,Summer,0
,P00016,97,11,0.05,1,Summer,0
,P00016,333,10,0.1,1,Summer,0
,P00016,356,8,0.15,1,Summer,0
,P00016,324,8,0.05,1,Summer,0
,P00016,286,14,0.15,1,Summer,0
,P00016,168,17,0.05,1,Summer,0
,P00016,221,13,0.15,1,Summer,0
,P00016,87,9,0.05,1,Summer,0
,P00016,485,10,0.05,1,Summer,0
,P00016,253,11,0.15,1,Summer,0
,P00016,334,9,0.05,1,Summer,0
,P00016,127,13,0.1,1,Summer,0
,P00016,152,13,0.1,1,Summer,0
,P00016,362,10,0,0,Summer,0
,P00016,196,11,0.15,1,Summer,0
,P00016,469,13,0.05,1,Summer,0
,P00016,276,12,0,0,Summer,0
,P00016,484,15,0,0,Summer,0
,P00016,93,8,0.15,1,Summer,0
,P00016,404,10,0.05,1,Summer,0
,P00016,426,12,0,0,Summer,0
,P00016,258,15,0.15,1,Summer,0
,P00016,409,15,0.15,1,Summer,0
,P00016,62,9,0.05,1,Summer,0
,P00016,340,10,0,0,Summer,0
,P00016,195,9,0.1,1,Summer,0
,P00016,483,12,0.1,1,Summer,0
02-01-2024,P00017,398,9,0.15,1,Festive,0
03-01-2024,P00017,248,13,0.15,1,Festive,0
04-01-2024,P00017,494,17,0.15,1,Festive,0
06-01-2024,P00017,305,11,0.05,1,Festive,0
07-01-2024,P00017,446,13,0,0,Festive,0
11-01-2024,P00017,127,14,0,0,Festive,0
12-01-2024,P00017,414,9,0,0,Festive,0
01-02-2024,P00017,362,10,0,0,Festive,0
02-02-2024,P00017,307,14,0.1,1,Festive,0
03-02-2024,P00017,12,12,0.1,1,Festive,0
04-02-2024,P00017,82,12,0.05,1,Festive,0
06-02-2024,P00017,118,8,0.15,1,Festive,0
08-02-2024,P00017,105,8,0.05,1,Festive,0
09-02-2024,P00017,416,11,0.15,1,Festive,0
02-03-2024,P00017,20,11,0.05,1,Festive,0
03-03-2024,P00017,127,11,0.05,1,Festive,0
05-03-2024,P00017,216,7,0.05,1,Festive,0
09-03-2024,P00017,396,16,0,0,Festive,0
10-03-2024,P00017,164,12,0,0,Festive,0
01-04-2024,P00017,74,15,0.05,1,Festive,0
02-04-2024,P00017,344,7,0.05,1,Festive,0
03-04-2024,P00017,56,14,0,0,Festive,0
04-04-2024,P00017,93,10,0.05,1,Festive,0
05-04-2024,P00017,30,8,0,0,Festive,0
06-04-2024,P00017,493,6,0,0,Festive,0
08-05-2024,P00017,321,6,0.05,1,Festive,0
10-05-2024,P00017,92,13,0.15,1,Festive,0
12-05-2024,P00017,334,6,0,0,Festive,0
03-06-2024,P00017,393,9,0,0,Festive,0
05-06-2024,P00017,119,10,0,0,Festive,0
06-06-2024,P00017,198,15,0.15,1,Festive,0
08-06-2024,P00017,24,14,0.15,1,Festive,0
01-07-2024,P00017,383,12,0.15,1,Festive,0
05-07-2024,P00017,156,15,0.1,1,Festive,0
06-07-2024,P00017,452,14,0.15,1,Festive,0
02-08-2024,P00017,204,15,0,0,Festive,0
04-08-2024,P00017,247,11,0,0,Festive,0
07-08-2024,P00017,370,7,0.05,1,Festive,0
12-08-2024,P00017,19,13,0.1,1,Festive,0
01-09-2024,P00017,268,12,0.05,1,Festive,0
03-09-2024,P00017,416,15,0.15,1,Festive,0
04-09-2024,P00017,419,9,0,0,Festive,0
06-09-2024,P00017,301,8,0.15,1,Festive,0
11-09-2024,P00017,13,7,0,0,Festive,0
01-10-2024,P00017,435,6,0.15,1,Festive,0
03-10-2024,P00017,57,13,0.15,1,Festive,0
09-10-2024,P00017,375,16,0,0,Festive,0
10-10-2024,P00017,28,11,0,0,Festive,0
01-11-2024,P00017,303,7,0.1,1,Festive,0
04-11-2024,P00017,328,9,0,0,Festive,0
07-11-2024,P00017,72,11,0,0,Festive,0
09-11-2024,P00017,375,14,0.1,1,Festive,0
12-11-2024,P00017,256,10,0.1,1,Festive,0
02-12-2024,P00017,465,8,0.15,1,Festive,0
03-12-2024,P00017,91,10,0.1,1,Festive,0
12-12-2024,P00017,354,8,0.05,1,Festive,0
02-01-2025,P00017,138,11,0.05,1,Festive,0
03-01-2025,P00017,198,9,0.1,1,Festive,0
05-01-2025,P00017,263,9,0.05,1,Festive,0
09-01-2025,P00017,411,11,0,0,Festive,0
03-02-2025,P00017,173,14,0.05,1,Festive,0
04-02-2025,P00017,332,16,0,0,Festive,0
05-02-2025,P00017,377,11,0,0,Festive,0
06-02-2025,P00017,79,7,0.1,1,Festive,0
09-02-2025,P00017,492,16,0.05,1,Festive,0
10-02-2025,P00017,474,7,0.05,1,Festive,0
02-03-2025,P00017,19,17,0.1,1,Festive,0
03-03-2025,P00017,229,12,0.15,1,Festive,0
07-03-2025,P00017,36,12,0.05,1,Festive,0
01-04-2025,P00017,364,14,0.05,1,Festive,0
04-04-2025,P00017,342,11,0.05,1,Festive,0
05-04-2025,P00017,439,11,0.15,1,Festive,0
06-04-2025,P00017,346,14,0.05,1,Festive,0
07-04-2025,P00017,145,11,0,0,Festive,0
08-04-2025,P00017,158,14,0.1,1,Festive,0
10-04-2025,P00017,230,8,0.1,1,Festive,1
03-05-2025,P00017,17,15,0,0,Festive,0
04-05-2025,P00017,228,13,0.05,1,Festive,0
05-05-2025,P00017,260,8,0.1,1,Festive,0
08-05-2025,P00017,111,7,0.1,1,Festive,0
10-05-2025,P00017,395,15,0.1,1,Festive,0
04-06-2025,P00017,117,14,0.1,1,Festive,0
06-06-2025,P00017,476,12,0.1,1,Festive,0
08-06-2025,P00017,406,9,0.1,1,Festive,0
09-06-2025,P00017,383,11,0,0,Festive,0
03-07-2025,P00017,29,7,0.15,1,Festive,0
06-07-2025,P00017,459,11,0.15,1,Festive,1
07-07-2025,P00017,366,13,0.05,1,Festive,0
08-07-2025,P00017,145,9,0,0,Festive,0
02-08-2025,P00017,136,8,0.1,1,Festive,0
06-08-2025,P00017,297,10,0,0,Festive,0
07-08-2025,P00017,255,13,0.1,1,Festive,0
08-08-2025,P00017,242,15,0.05,1,Festive,0
09-08-2025,P00017,228,10,0.1,1,Festive,0
10-08-2025,P00017,168,16,0.1,1,Festive,0
02-09-2025,P00017,309,14,0.05,1,Festive,0
04-09-2025,P00017,405,16,0,0,Festive,0
05-09-2025,P00017,478,16,0.15,1,Festive,1
06-09-2025,P00017,330,13,0.05,1,Festive,0
07-09-2025,P00017,274,16,0.15,1,Festive,0
10-09-2025,P00017,124,10,0.1,1,Festive,0
01-10-2025,P00017,188,9,0.1,1,Festive,0
05-10-2025,P00017,496,13,0.05,1,Festive,0
06-10-2025,P00017,438,14,0,0,Festive,0
08-10-2025,P00017,48,8,0,0,Festive,0
09-10-2025,P00017,432,11,0.15,1,Festive,0
03-11-2025,P00017,214,10,0.15,1,Festive,0
04-11-2025,P00017,294,10,0.05,1,Festive,0
05-11-2025,P00017,496,14,0.15,1,Festive,1
07-11-2025,P00017,141,13,0.05,1,Festive,0
08-11-2025,P00017,63,12,0.1,1,Festive,0
01-12-2025,P00017,439,9,0.1,1,Festive,0
02-12-2025,P00017,428,17,0.1,1,Festive,0
05-12-2025,P00017,105,11,0.1,1,Festive,0
07-12-2025,P00017,24,7,0.15,1,Festive,0
08-12-2025,P00017,63,14,0.1,1,Festive,0
09-12-2025,P00017,364,10,0.05,1,Festive,0
,P00017,272,5,0.15,1,Festive,0
,P00017,273,8,0.05,1,Festive,0
,P00017,324,5,0.05,1,Festive,0
,P00017,305,10,0.05,1,Festive,0
,P00017,151,15,0.1,1,Festive,0
,P00017,45,12,0,0,Festive,0
,P00017,457,8,0.15,1,Festive,0
,P00017,305,15,0.1,1,Festive,0
,P00017,285,10,0.15,1,Festive,0
,P00017,398,8,0.15,1,Festive,0
,P00017,18,16,0.15,1,Festive,0
,P00017,234,12,0.1,1,Festive,0
,P00017,302,8,0.1,1,Festive,0
,P00017,225,11,0.15,1,Festive,0
,P00017,476,9,0.15,1,Festive,0
,P00017,484,8,0.15,1,Festive,0
,P00017,376,12,0,0,Festive,0
,P00017,124,9,0.15,1,Festive,0
,P00017,262,10,0,0,Festive,0
,P00017,15,14,0.15,1,Festive,0
,P00017,448,12,0,0,Festive,0
,P00017,225,15,0,0,Festive,0
,P00017,312,8,0,0,Festive,0
,P00017,261,8,0,0,Festive,0
,P00017,114,12,0,0,Festive,0
,P00017,35,10,0.15,1,Festive,0
,P00017,395,17,0.15,1,Festive,0
,P00017,213,11,0.1,1,Festive,0
,P00017,261,15,0.15,1,Festive,0
,P00017,60,15,0,0,Festive,0
,P00017,232,8,0,0,Festive,0
,P00017,441,10,0,0,Festive,0
,P00017,70,13,0.05,1,Festive,0
,P00017,471,10,0,0,Festive,0
,P00017,338,15,0,0,Festive,0
,P00017,419,11,0.1,1,Festive,0
,P00017,328,15,0.15,1,Festive,0
,P00017,374,14,0.05,1,Festive,0
,P00017,482,10,0.05,1,Festive,0
,P00017,123,15,0.15,1,Festive,0
,P00017,161,7,0,0,Festive,0
,P00017,205,7,0.1,1,Festive,0
,P00017,329,7,0,0,Festive,0
,P00017,346,9,0.05,1,Festive,0
,P00017,117,5,0,0,Festive,0
,P00017,60,15,0.05,1,Festive,0
,P00017,434,12,0.1,1,Festive,0
,P00017,20,13,0.1,1,Festive,0
,P00017,256,7,0.05,1,Festive,0
,P00017,205,11,0,0,Festive,0
,P00017,441,15,0.15,1,Festive,0
,P00017,453,9,0.05,1,Festive,0
,P00017,172,9,0.05,1,Festive,0
,P00017,305,16,0,0,Festive,0
,P00017,490,13,0.15,1,Festive,0
,P00017,241,8,0,0,Festive,0
,P00017,216,9,0.15,1,Festive,0
,P00017,180,9,0.1,1,Festive,0
,P00017,211,13,0.05,1,Festive,0
,P00017,168,10,0.05,1,Festive,0
,P00017,407,13,0.15,1,Festive,0
,P00017,456,14,0.05,1,Festive,0
,P00017,11,13,0.05,1,Festive,0
,P00017,435,10,0.1,1,Festive,0
,P00017,108,9,0.15,1,Festive,0
,P00017,26,12,0.15,1,Festive,0
,P00017,106,8,0,0,Festive,0
,P00017,382,9,0.15,1,Festive,0
,P00017,225,10,0.15,1,Festive,0
,P00017,79,11,0.05,1,Festive,0
,P00017,27,11,0,0,Festive,0
,P00017,231,7,0.15,1,Festive,0
,P00017,37,9,0.15,1,Festive,0
,P00017,201,17,0,0,Festive,0
,P00017,460,8,0,0,Festive,0
,P00017,103,7,0.05,1,Festive,0
,P00017,345,11,0.15,1,Festive,0
,P00017,74,9,0.05,1,Festive,0
,P00017,312,8,0.1,1,Festive,0
,P00017,31,5,0,0,Festive,0
,P00017,417,12,0.15,1,Festive,0
,P00017,99,7,0.05,1,Festive,0
,P00017,287,12,0.15,1,Festive,0
,P00017,352,16,0.05,1,Festive,0
,P00017,238,7,0.1,1,Festive,0
,P00017,185,5,0.15,1,Festive,0
,P00017,346,9,0,0,Festive,0
,P00017,486,12,0.05,1,Festive,0
,P00017,190,11,0,0,Festive,0
,P00017,351,9,0.05,1,Festive,0
,P00017,19,13,0.05,1,Festive,0
,P00017,212,7,0.1,1,Festive,0
,P00017,179,5,0.1,1,Festive,0
,P00017,44,15,0.1,1,Festive,0
,P00017,430,10,0.1,1,Festive,0
,P00017,479,8,0.15,1,Festive,0
,P00017,297,9,0.05,1,Festive,0
,P00017,65,17,0.05,1,Festive,0
,P00017,28,12,0.15,1,Festive,0
,P00017,69,12,0.15,1,Festive,0
,P00017,66,10,0.15,1,Festive,0
,P00017,247,14,0,0,Festive,0
,P00017,347,10,0.15,1,Festive,0
